ID_NUMBER,ACTIVITY_LOCATION,YRMONTH,VIO_FLAG,SNC_FLAG
ALR000030031,AL,200308,Y,N
ALR000030031,AL,200309,Y,N
ALR000030031,AL,200310,Y,N
ALR000030031,AL,200311,Y,N
ALR000030031,AL,200312,Y,Y
ALR000030031,AL,200401,Y,Y
ALR000030031,AL,200402,Y,Y
ALR000030031,AL,200403,Y,Y
ALR000030031,AL,200404,Y,Y
ALR000030031,AL,201404,Y,N
ALR000030031,AL,201405,Y,N
ALR000030031,AL,201406,Y,N
ALR000030056,AL,200708,Y,N
ALR000030056,AL,200709,Y,N
ALR000030056,AL,200710,Y,N
ALR000030056,AL,200711,Y,N
ALR000030056,AL,200712,Y,N
ALR000030056,AL,200801,Y,N
ALR000030056,AL,200802,Y,N
ALR000030056,AL,200803,Y,N
ALR000030122,AL,200605,Y,N
ALR000030122,AL,200606,Y,N
ALR000030122,AL,200607,Y,N
ALR000030122,AL,200608,Y,N
ALR000030122,AL,200609,Y,N
ALR000030122,AL,200610,Y,N
ALR000030122,AL,200611,Y,N
ALR000030122,AL,200806,Y,N
ALR000030122,AL,200807,Y,N
ALR000030122,AL,201006,Y,N
ALR000030155,AL,200307,Y,N
ALR000030155,AL,200308,Y,N
ALR000030155,AL,201510,Y,N
ALR000030155,AL,201511,Y,N
ALR000030155,AL,201512,Y,N
ALR000030155,AL,201601,Y,N
ALR000030155,AL,201602,Y,N
ALR000030155,AL,201603,Y,N
ALR000030155,AL,201604,Y,N
ALR000030155,AL,201605,Y,N
ALR000030155,AL,201606,Y,N
ALR000030155,AL,201607,Y,N
ALR000030155,AL,201608,Y,N
ALR000030155,AL,201609,Y,N
ALR000030155,AL,201610,Y,N
ALR000030155,AL,201611,Y,N
ALR000030155,AL,201612,Y,N
ALR000030155,AL,201701,Y,N
ALR000030155,AL,201702,Y,N
ALR000030155,AL,201703,Y,N
ALR000030163,AL,200612,Y,N
ALR000030163,AL,200701,Y,N
ALR000030163,AL,200702,Y,N
ALR000030163,AL,200703,Y,N
ALR000030163,AL,200704,Y,N
ALR000030205,AL,200307,Y,N
ALR000030205,AL,200308,Y,N
ALR000030205,AL,200309,Y,N
ALR000030205,AL,200310,Y,N
ALR000030221,AL,200307,Y,N
ALR000030221,AL,200308,Y,N
ALR000030239,AL,200307,Y,N
ALR000030239,AL,200308,Y,N
ALR000030239,AL,200309,Y,N
ALR000030239,AL,200310,Y,N
ALR000030239,AL,200311,Y,N
ALR000030239,AL,200312,Y,N
ALR000030239,AL,200401,Y,N
ALR000030239,AL,200909,Y,N
ALR000030247,AL,200307,Y,N
ALR000030247,AL,200308,Y,N
ALR000030254,AL,200307,Y,N
ALR000030254,AL,200308,Y,N
ALR000030254,AL,200808,Y,N
ALR000030262,AL,200307,Y,N
ALR000030262,AL,200308,Y,N
ALR000030312,AL,200307,Y,N
ALR000030312,AL,200308,Y,N
ALR000030320,AL,200307,Y,N
ALR000030320,AL,200308,Y,N
ALR000030338,AL,200307,Y,N
ALR000030338,AL,200308,Y,N
ALR000030353,AL,200307,Y,N
ALR000030353,AL,200308,Y,N
ALR000030353,AL,200309,Y,N
ALR000030353,AL,200310,Y,N
ALR000030437,AL,200307,Y,N
ALR000030437,AL,200308,Y,N
ALR000030502,AL,200307,Y,N
ALR000030502,AL,200308,Y,N
ALR000030502,AL,200309,Y,N
ALR000030528,AL,200308,Y,N
ALR000030528,AL,200309,Y,N
ALR000030536,AL,200308,Y,N
ALR000030536,AL,200309,Y,N
ALR000030536,AL,200807,Y,N
ALR000030536,AL,200808,Y,N
ALR000030536,AL,200809,Y,N
ALR000030544,AL,200308,Y,N
ALR000030544,AL,200309,Y,N
ALR000030544,AL,200310,Y,N
ALR000030551,AL,200801,Y,N
ALR000030551,AL,200802,Y,N
ALR000030585,AL,201011,Y,N
ALR000030585,AL,201012,Y,N
ALR000030585,AL,201101,Y,N
ALR000030585,AL,201102,Y,N
ALR000030593,AL,200406,Y,N
ALR000030593,AL,200407,Y,N
ALR000030593,AL,200408,Y,N
ALR000030593,AL,201111,Y,N
ALR000030593,AL,201112,Y,N
ALR000030619,AL,200308,Y,N
ALR000030619,AL,200309,Y,N
ALR000030627,AL,200308,Y,N
ALR000030627,AL,200309,Y,N
ALR000030627,AL,200310,Y,N
ALR000030635,AL,200307,Y,N
ALR000030635,AL,200308,Y,N
ALR000030635,AL,200309,Y,N
ALR000030635,AL,200310,Y,N
ALR000030643,AL,200308,Y,N
ALR000030643,AL,200309,Y,N
ALR000030650,AL,200309,Y,N
ALR000030650,AL,200310,Y,N
ALR000030718,AL,200307,Y,N
ALR000030718,AL,200308,Y,N
ALR000030718,AL,200309,Y,N
ALR000030718,AL,200502,Y,N
ALR000030718,AL,200503,Y,N
ALR000030718,AL,200504,Y,N
ALR000030718,AL,200505,Y,N
ALR000030718,AL,200506,Y,N
ALR000030718,AL,200507,Y,N
ALR000030718,AL,200508,Y,N
ALR000030718,AL,200509,Y,N
ALR000030718,AL,200510,Y,N
ALR000030718,AL,200511,Y,N
ALR000030718,AL,200605,Y,N
ALR000030718,AL,200606,Y,N
ALR000030718,AL,200607,Y,N
ALR000030718,AL,200608,Y,N
ALR000030718,AL,200609,Y,N
ALR000030718,AL,200610,Y,N
ALR000030718,AL,200611,Y,N
ALR000030718,AL,200705,Y,N
ALR000030718,AL,200706,Y,N
ALR000030718,AL,200707,Y,N
ALR000030718,AL,200708,Y,N
ALR000030718,AL,200709,Y,N
ALR000030718,AL,200710,Y,N
ALR000030718,AL,200711,Y,N
ALR000030718,AL,200712,Y,Y
ALR000030718,AL,200801,Y,Y
ALR000030718,AL,200802,Y,Y
ALR000030718,AL,200809,Y,N
ALR000030718,AL,200810,Y,N
ALR000030718,AL,200811,Y,N
ALR000030718,AL,200812,Y,N
ALR000030718,AL,200901,Y,N
ALR000030718,AL,200902,Y,N
ALR000030718,AL,200903,Y,N
ALR000030718,AL,200904,Y,N
ALR000030718,AL,200905,Y,N
ALR000030718,AL,200906,Y,N
ALR000030718,AL,200907,Y,N
ALR000030718,AL,200908,Y,N
ALR000030718,AL,200909,Y,N
ALR000030718,AL,200910,Y,N
ALR000030718,AL,200911,Y,N
ALR000030718,AL,200912,Y,N
ALR000030718,AL,201001,Y,N
ALR000030718,AL,201002,Y,N
ALR000030734,AL,201009,Y,N
ALR000030890,AL,200603,Y,N
ALR000030890,AL,200604,Y,N
ALR000030890,AL,200605,Y,N
ALR000030890,AL,200606,Y,N
ALR000030890,AL,200607,Y,N
ALR000030932,AL,200312,Y,N
ALR000030932,AL,200401,Y,N
ALR000030932,AL,200402,Y,N
ALR000030940,AL,201305,Y,N
ALD983176405,AL,199208,Y,Y
ALD983176405,AL,199209,Y,Y
ALD983176405,AL,199210,Y,Y
ALD983176405,AL,199211,Y,Y
ALD983176405,AL,199212,Y,Y
ALD983176405,AL,199301,Y,Y
ALD983176405,AL,199302,Y,Y
ALD983176405,AL,199303,Y,Y
ALD983176405,AL,199304,Y,Y
ALD983176405,AL,199305,Y,Y
ALD983176405,AL,199306,Y,Y
ALD983176405,AL,199307,Y,Y
ALD983176405,AL,199308,Y,Y
ALD983176405,AL,199309,Y,Y
ALD983176405,AL,199310,Y,Y
ALD983176405,AL,199311,Y,Y
ALD983176405,AL,199312,Y,N
ALD983176405,AL,199805,Y,N
ALD983176405,AL,199806,Y,N
ALD983176405,AL,199810,Y,N
ALD983176405,AL,199811,Y,N
ALD983176413,AL,199808,Y,N
ALD983176413,AL,199809,Y,N
ALD983176421,AL,199608,Y,N
ALD983176439,AL,199412,Y,N
ALD983176439,AL,199501,Y,N
ALD983176439,AL,199502,Y,N
ALD983176439,AL,199503,Y,N
ALD983176439,AL,199808,Y,N
ALD983176439,AL,199809,Y,N
ALD983176470,AL,199610,Y,N
ALD983176470,AL,199611,Y,N
ALD983176496,AL,199601,Y,N
ALD983176496,AL,199602,Y,N
ALD983176496,AL,199603,Y,N
ALD983176496,AL,199604,Y,N
ALD983176496,AL,199607,Y,N
ALD983176496,AL,199608,Y,N
ALD983176496,AL,199609,Y,N
ALD983176520,AL,199410,Y,N
ALD983176520,AL,199411,Y,N
ALD983176520,AL,199412,Y,N
ALD983176520,AL,199501,Y,N
ALD983176520,AL,199502,Y,N
ALD983176520,AL,199503,Y,N
ALD983176520,AL,199504,Y,N
ALD983176520,AL,199507,Y,N
ALD983176520,AL,199508,Y,N
ALD983176520,AL,199509,Y,N
ALD983176520,AL,199702,Y,N
ALD983176520,AL,199703,Y,N
ALD983176520,AL,199706,Y,Y
ALD983176520,AL,199707,Y,Y
ALD983176520,AL,199708,N,Y
ALD983176520,AL,199709,N,Y
ALD983176520,AL,199710,N,Y
ALD983176520,AL,199711,N,Y
ALD983176520,AL,199712,N,Y
ALD983176520,AL,199801,N,Y
ALD983176520,AL,199802,N,Y
ALD983176520,AL,199803,N,Y
ALD983176520,AL,199804,Y,Y
ALD983176520,AL,199805,Y,Y
ALD983176520,AL,199806,Y,Y
ALD983176520,AL,199807,N,Y
ALD983176520,AL,199808,N,Y
ALD983176520,AL,199809,N,Y
ALD983176520,AL,199810,N,Y
ALD983176520,AL,199811,N,Y
ALD983176520,AL,199812,N,Y
ALD983176520,AL,199901,N,Y
ALD983176520,AL,199902,N,Y
ALD983176520,AL,199903,N,Y
ALD983176520,AL,199904,N,Y
ALD983176520,AL,199905,N,Y
ALD983176520,AL,199906,N,Y
ALD983176520,AL,199907,N,Y
ALD983176520,AL,199908,Y,Y
ALD983176520,AL,199909,Y,Y
ALD983176520,AL,199910,Y,Y
ALD983176520,AL,199911,Y,Y
ALD983176520,AL,199912,N,Y
ALD983176520,AL,200001,N,Y
ALD983176520,AL,200002,N,Y
ALD983176520,AL,200003,N,Y
ALD983176520,AL,200004,N,Y
ALD983176520,AL,200005,N,Y
ALD983176520,AL,200006,N,Y
ALD983176520,AL,200007,N,Y
ALD983176520,AL,200008,N,Y
ALD983176520,AL,200009,N,Y
ALD983176520,AL,200010,N,Y
ALD983176520,AL,200011,N,Y
ALD983176520,AL,200012,N,Y
ALD983176520,AL,200101,N,Y
ALD983176520,AL,200102,Y,Y
ALD983176520,AL,200103,Y,Y
ALD983176520,AL,200104,N,Y
ALD983176520,AL,200105,N,Y
ALD983176520,AL,200106,N,Y
ALD983176520,AL,200107,N,Y
ALD983176520,AL,200108,N,Y
ALD983176520,AL,200109,N,Y
ALD983176520,AL,200110,N,Y
ALD983176520,AL,200111,N,Y
ALD983176520,AL,200112,N,Y
ALD983176520,AL,200201,N,Y
ALD983176520,AL,200202,N,Y
ALD983176520,AL,200203,N,Y
ALD983176520,AL,200204,N,Y
ALD983176520,AL,200205,N,Y
ALD983176520,AL,200206,N,Y
ALD983176520,AL,200207,N,Y
ALD983176520,AL,200208,N,Y
ALD983176520,AL,200209,N,Y
ALD983176520,AL,200210,N,Y
ALD983176520,AL,200211,N,Y
ALD983176520,AL,200212,N,Y
ALD983176520,AL,200301,N,Y
ALD983176520,AL,200302,N,Y
ALD983176520,AL,200303,N,Y
ALD983176520,AL,200304,N,Y
ALD983176520,AL,200305,Y,Y
ALD983176520,AL,200306,N,Y
ALD983176520,AL,200307,N,Y
ALD983176520,AL,200308,N,Y
ALD983176520,AL,200309,N,Y
ALD983176520,AL,200310,N,Y
ALD983176520,AL,200311,N,Y
ALD983176520,AL,200312,N,Y
ALD983176520,AL,200401,N,Y
ALD983176520,AL,200402,N,Y
ALD983176520,AL,200403,N,Y
ALD983176520,AL,200404,N,Y
ALD983176520,AL,200405,N,Y
ALD983176520,AL,200406,N,Y
ALD983176520,AL,200407,N,Y
ALD983176520,AL,200408,N,Y
ALD983176520,AL,200409,N,Y
ALD983176520,AL,200410,N,Y
ALD983176520,AL,200411,N,Y
ALD983176520,AL,200412,N,Y
ALD983176520,AL,200501,N,Y
ALD983176520,AL,200502,N,Y
ALD983176520,AL,200912,Y,N
ALD983176520,AL,201001,Y,N
ALD983176520,AL,201002,Y,N
ALD983176520,AL,201407,Y,N
ALD983176520,AL,201408,Y,N
ALD983176520,AL,201409,Y,N
ALD983176546,AL,199107,Y,N
ALD983176546,AL,199108,Y,N
ALD983176546,AL,199109,Y,N
ALD983176546,AL,199110,Y,N
ALD983176546,AL,199512,Y,N
ALD983176546,AL,199601,Y,N
ALD983176546,AL,199602,Y,N
ALD983176546,AL,199706,Y,N
ALD983176546,AL,199707,Y,N
ALD983176553,AL,199006,Y,N
ALD983176553,AL,199007,Y,N
ALD983176553,AL,199008,Y,N
ALD983176553,AL,199009,Y,N
ALD983176553,AL,199010,Y,N
ALD983176553,AL,199011,Y,N
ALD983176553,AL,199012,Y,N
ALD983176553,AL,199101,Y,N
ALD983176553,AL,199102,Y,N
ALD983176553,AL,199103,Y,N
ALD983176553,AL,199104,Y,N
ALD983176553,AL,199105,Y,N
ALD983176553,AL,199106,Y,N
ALD983176553,AL,199107,Y,N
ALD983176553,AL,199108,Y,N
ALD983176603,AL,199604,Y,N
ALD983176603,AL,199605,Y,N
ALD983176603,AL,199606,Y,N
ALD983176603,AL,199607,Y,N
ALD983176603,AL,199608,Y,N
ALD983176603,AL,199609,Y,N
ALD983176603,AL,199610,Y,N
ALD983176603,AL,199611,Y,N
ALD983176603,AL,199612,Y,N
ALD983176603,AL,199701,Y,N
ALD983176603,AL,199702,Y,N
ALD983176603,AL,199703,Y,N
ALD983176793,AL,199806,Y,N
ALD983176793,AL,199807,Y,N
ALD983176793,AL,199808,Y,N
ALD983176827,AL,199610,Y,N
ALD983176827,AL,199611,Y,N
ALD983176884,AL,200804,Y,N
ALD983176884,AL,200805,Y,N
ALD983176884,AL,200806,Y,N
ALD983176942,AL,199112,Y,N
ALD983176942,AL,199201,Y,N
ALD983177007,AL,199812,Y,N
ALD983177007,AL,199901,Y,N
ALD983177007,AL,199902,Y,N
ALD983177007,AL,199903,Y,N
ALD983177007,AL,199904,Y,N
ALD983177007,AL,199905,Y,N
ALD983177015,AL,199209,Y,N
ALD983177015,AL,199210,Y,N
ALD983177015,AL,199211,Y,N
ALD983177015,AL,199212,Y,N
ALD983177015,AL,199301,Y,N
ALD983177015,AL,199302,Y,N
ALD983177015,AL,199303,Y,N
ALD983177015,AL,199304,Y,N
ALD983177015,AL,199403,Y,N
ALD983177015,AL,199404,Y,N
ALD983177015,AL,199408,Y,N
ALD983177015,AL,199409,Y,N
ALD983177015,AL,199503,Y,N
ALD983177015,AL,199504,Y,N
ALD983177015,AL,199505,Y,N
ALD983177015,AL,199506,Y,N
ALD983177015,AL,199612,Y,N
ALD983177015,AL,199701,Y,N
ALD983177015,AL,199711,Y,N
ALD983177015,AL,199712,Y,N
ALD983177015,AL,199801,Y,N
ALD983177015,AL,199811,Y,N
ALD983177015,AL,199812,Y,N
ALD983177015,AL,200107,Y,N
ALR000001289,AL,199505,Y,N
ALR000001289,AL,199506,Y,N
ALR000001289,AL,199507,Y,N
ALR000001289,AL,199508,Y,N
ALR000001313,AL,200405,Y,N
ALR000001313,AL,200406,Y,N
ALR000001321,AL,201302,Y,N
ALR000001321,AL,201303,Y,N
ALR000001321,AL,201304,Y,N
ALR000001321,AL,201305,Y,N
ALR000001339,AL,200602,Y,N
ALR000001339,AL,200603,Y,N
ALR000001339,AL,200604,Y,N
ALR000001339,AL,200605,Y,N
ALR000001339,AL,200606,Y,N
ALR000001347,AL,200509,Y,N
ALR000001347,AL,200510,Y,N
ALR000001347,AL,200511,Y,N
ALR000001347,AL,200512,Y,N
ALR000001347,AL,200601,Y,N
ALR000001412,AL,200403,Y,N
ALR000001487,AL,200412,Y,N
ALR000001487,AL,200501,Y,N
ALR000001487,AL,200502,Y,N
ALR000001495,AL,199505,Y,N
ALR000001495,AL,199506,Y,N
ALR000001495,AL,199507,Y,N
ALR000001495,AL,199508,Y,N
ALR000001495,AL,199509,Y,N
ALR000001495,AL,199510,Y,N
ALR000001495,AL,199511,Y,N
ALR000001495,AL,199512,Y,N
ALR000001495,AL,199601,Y,N
ALR000001495,AL,199602,Y,N
ALR000001495,AL,199603,Y,N
ALR000001495,AL,199604,Y,N
ALR000001495,AL,199605,Y,N
ALR000001537,AL,199504,Y,N
ALR000001537,AL,199505,Y,N
ALR000001537,AL,199506,Y,N
ALR000001545,AL,199608,Y,N
ALR000001545,AL,199609,Y,N
ALR000001552,AL,199807,Y,N
ALR000001552,AL,199808,Y,N
ALR000001552,AL,200506,Y,N
ALR000001552,AL,200507,Y,N
ALR000001552,AL,200508,Y,N
ALR000001552,AL,200509,Y,N
ALR000001552,AL,200510,Y,N
ALR000001552,AL,200511,Y,N
ALR000001552,AL,200907,Y,N
ALR000001552,AL,200908,Y,N
ALR000001552,AL,201303,Y,N
ALR000001552,AL,201509,Y,N
ALR000001552,AL,201510,Y,N
ALR000001552,AL,201511,Y,N
ALR000001578,AL,200403,Y,N
ALR000001578,AL,200404,Y,N
